ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2023-01-01 14:03:38.190057,,https://www.dailykos.com/stories/2023/1/1/2142311/-Those-awesome-photos-you-posted-of-yourself-can-now-be-manipulated-to-wreck-your-life,en,115,Daily Kos,http://www.dailykos.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899606534,2023-01-01 12:51:14,2523325577,[],Those awesome photos you posted of yourself can now be manipulated to wreck your life,https://www.dailykos.com/stories/2023/1/1/2142311/-Those-awesome-photos-you-posted-of-yourself-can-now-be-manipulated-to-wreck-your-life?pm_campaign=blog&pm_medium=rss&pm_source=main,
False,2023-01-01 14:30:56.911223,,https://www.latimes.com/opinion/story/2023-01-01/big-tech-went-wrong-pointless-products-and-bad-business-models,en,6,LA Times,http://www.latimes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899616875,2023-01-01 06:05:37,2523337894,[],Op-Ed: Recovering from Big Tech's lost decade,https://www.latimes.com/opinion/story/2023-01-01/big-tech-went-wrong-pointless-products-and-bad-business-models,
False,2023-01-01 16:04:40.373924,,content_63b1ec1047e63b0001e37620,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899654201,2023-01-01 15:44:55,2523384832,[],Tech Layoffs: Micron To Lay Off 10% Of Staff Due To Low Demand For Chips,https://www.forbes.com/sites/qai/2023/01/01/tech-layoffs-micron-to-lay-off-10-of-staff-due-to-low-demand-for-chips/,
False,2023-01-01 17:26:27.483606,,https://www.thewrap.com/?p=7194313,en,18704,The Wrap,http://www.thewrap.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899677393,2023-01-01 12:00:00,2523413791,[],What’s New on Amazon Prime Video in January 2023,https://www.thewrap.com/whats-new-on-amazon-prime-video-january-2023/,
False,2023-01-01 19:33:04.620222,,content_63af1d641a1e2d0001a2b87d,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899722440,2023-01-01 18:38:18,2523471702,[],The New Year Is The Right Time To Reinvent Your Work Self,https://www.forbes.com/sites/jackkelly/2023/01/01/the-new-year-is-the-right-time-to-reinvent-your-work-self/,
False,2023-01-01 20:00:32.550457,,https://biztoc.com/x/da777d8928425414?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899728492,2023-01-01 19:30:25,2523478908,[],brings knowledge and builds trust,https://biztoc.com/x/da777d8928425414?ref=ff,
False,2023-01-01 20:00:54.937569,,https://biztoc.com/x/8beea8f60995dae7?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899728813,2023-01-01 18:58:14,2523479343,[],Here Are The Top 2023 Trends As Predicted By Artificial Intelligence,https://biztoc.com/x/8beea8f60995dae7?ref=ff,
False,2023-01-01 20:00:36.563198,,https://biztoc.com/x/3701ffb22efb6c49?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899729626,2023-01-01 19:30:15,2523478996,[],Exploring the Potential of AI for Investment Decision Making,https://biztoc.com/x/3701ffb22efb6c49?ref=ff,
False,2023-01-01 20:00:31.833649,,https://biztoc.com/x/3a10c774f41c3657?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899729707,2023-01-01 19:30:27,2523478888,[],How AI Can Be Harmful to Humans,https://biztoc.com/x/3a10c774f41c3657?ref=ff,
False,2023-01-01 20:34:14.007982,,https://www.salon.com/2023/01/01/an-ai-that-can-write-is-feeding-delusions-about-how-smart-artificial-intelligence-really-is/,en,1757,Salon,http://www.salon.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899742096,2023-01-01 19:30:02,2523497209,[],"An AI that can ""write"" is feeding delusions about how smart artificial intelligence really is",https://www.salon.com/2023/01/01/an-ai-that-can-write-is-feeding-delusions-about-how-smart-artificial-intelligence-really-is/,
False,2023-01-01 21:28:48.366229,,https://www.ibtimes.com/ai-infused-everything-show-ces-gadget-extravaganza-3652553,en,41550,IBTimes,http://www.ibtimes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899753710,2023-01-01 21:15:45,2523509308,[],AI Infused Everything On Show At CES Gadget Extravaganza,https://www.ibtimes.com/ai-infused-everything-show-ces-gadget-extravaganza-3652553,
False,2023-01-02 01:37:12.226135,,https://www.theguardian.com/commentisfree/2023/jan/02/robot-leonardo-da-vinci-masterpiece-ai-human-creativity-artists,en,623382,Guardian,http://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899845366,2023-01-02 01:00:08,2523607829,[],Could a robot ever recreate the aura of a Leonardo da Vinci masterpiece? It’s already happening | Naomi Rea,https://www.theguardian.com/commentisfree/2023/jan/02/robot-leonardo-da-vinci-masterpiece-ai-human-creativity-artists,
False,2023-01-02 01:59:23.237576,,https://www.theguardian.com/commentisfree/2023/jan/02/robot-leonardo-da-vinci-masterpiece-ai-human-creativity-artists,en,1751,Guardian US,https://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899850876,2023-01-02 01:00:08,2523613322,[],Could a robot ever recreate the aura of a Leonardo da Vinci masterpiece? It’s already happening | Naomi Rea,https://www.theguardian.com/commentisfree/2023/jan/02/robot-leonardo-da-vinci-masterpiece-ai-human-creativity-artists,
False,2023-01-02 06:01:22.114301,,https://www.newsweek.com/deepak-chopra-calls-all-world-leaders-gangsters-1770519,en,56510,Newsweek,http://newsweek.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899977419,2023-01-02 06:00:01,2523747709,[],Deepak Chopra Calls All World Leaders 'Gangsters',https://www.newsweek.com/deepak-chopra-calls-all-world-leaders-gangsters-1770519,
False,2023-01-02 06:04:11.339661,,https://biztoc.com/x/19ee854c92bc1ed3?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899980788,2023-01-02 05:04:05,2523751206,[],The Craziest Moments From the Longest Tech Boom (So Far),https://biztoc.com/x/19ee854c92bc1ed3?ref=ff,
False,2023-01-02 06:04:07.272369,,https://www.newsweek.com/deepak-chopra-calls-all-world-leaders-gangsters-1770519,en,1098,Newsweek ,http://www.newsweek.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2899980850,2023-01-02 06:00:01,2523751109,[],Deepak Chopra Calls All World Leaders 'Gangsters',https://www.newsweek.com/deepak-chopra-calls-all-world-leaders-gangsters-1770519,
False,2023-01-02 06:39:22.734067,,107163135,en,1755,CNBC,http://www.cnbc.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900006102,2023-01-02 04:07:30,2523779465,[],Companies can ‘hire’ a virtual person for about $14k a year in China,https://www.cnbc.com/2023/01/02/companies-can-hire-a-virtual-person-for-about-14k-a-year-in-china.html,
False,2023-01-02 07:40:48.147609,,content_63aefbfbd657580001eff2e2,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900047557,2023-01-02 07:00:00,2523826928,[],Will OpenAI's ChatGPT Change Law Firm SEO?,https://www.forbes.com/sites/forbesagencycouncil/2023/01/02/will-openais-chatgpt-change-law-firm-seo/,
False,2023-01-02 08:05:23.440857,,https://biztoc.com/x/7662d1c5643690e6?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900060554,2023-01-02 07:00:10,2523841014,[],Economic impacts of AI-augmented R&D,https://biztoc.com/x/7662d1c5643690e6?ref=ff,
False,2023-01-02 08:08:18.049034,,https://www.businessinsider.com/sc/roborock-is-building-a-customer-first-brand-of-robot-vacuums,en,18710,Business Insider,http://www.businessinsider.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900063937,2023-01-02 08:02:51,2523845068,[],Pushing Boundaries,https://www.businessinsider.com/sc/roborock-is-building-a-customer-first-brand-of-robot-vacuums,
False,2023-01-02 08:09:48.467814,,https://www.npr.org/2023/01/02/1146318331/yoga-guru-qanon-conspiracy-theories,en,1096,NPR,http://www.npr.org/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900065777,2023-01-02 05:01:09,2523847285,[],She was a popular yoga guru. Then she embraced QAnon conspiracy theories,https://www.npr.org/2023/01/02/1146318331/yoga-guru-qanon-conspiracy-theories,
False,2023-01-02 08:12:36.148789,,content_63af4f53e0b2dd0001d3d546,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900068841,2023-01-02 08:00:00,2523850986,[],LinkedIn Career Experts Offer Advice On How People Can Succeed In 2023,https://www.forbes.com/sites/jackkelly/2023/01/02/linkedin-career-experts-offer-advice-on-how-people-can-succeed-in-2023/,
False,2023-01-02 08:42:45.094515,,content_63aeede51a1e2d00018f5362,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900090156,2023-01-02 08:30:00,2523875395,[],The Changing Nature Of Leadership,https://www.forbes.com/sites/forbestechcouncil/2023/01/02/the-changing-nature-of-leadership/,
False,2023-01-02 08:42:49.647166,,content_63aeeb8bd657580001e99621,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900090256,2023-01-02 08:15:00,2523875492,[],What Finance Leaders Should Know About Strategic Partnerships,https://www.forbes.com/sites/forbesbusinesscouncil/2023/01/02/what-finance-leaders-should-know-about-strategic-partnerships/,
False,2023-01-02 09:12:02.588019,,content_63aeefe91a1e2d000190362c,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900110598,2023-01-02 09:00:00,2523898881,[],The Challenges And Benefits Of Making Drones Part Of Your Business Ecosystem,https://www.forbes.com/sites/forbestechcouncil/2023/01/02/the-challenges-and-benefits-of-making-drones-part-of-your-business-ecosystem/,
False,2023-01-02 09:43:54.598432,,content_63aef0d840852a000146e2be,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900132210,2023-01-02 09:30:00,2523923396,[],Six Cybersecurity Trends You Can Expect In 2023,https://www.forbes.com/sites/forbestechcouncil/2023/01/02/six-cybersecurity-trends-you-can-expect-in-2023/,
False,2023-01-02 09:45:52.551406,,https://www.seattletimes.com/?p=15728695,en,24940,Seattle Times,http://seattletimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900134239,2023-01-02 09:00:39,2523925846,[],"Commentary: Actually, it has been a wonderful year for tech’s future",https://www.seattletimes.com/business/commentary-actually-it-has-been-a-wonderful-year-for-techs-future/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,
False,2023-01-02 10:13:00.789774,,content_63b1ebae9f3e1600016b0bf5,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900154123,2023-01-02 10:00:00,2523949113,[],Ten Cheapest Stocks In The Market,https://www.forbes.com/sites/johndorfman/2023/01/02/ten-cheapest-stocks-in-the-market/,
False,2023-01-02 10:13:02.893034,,content_63aeef60e0b2dd00017a83f0,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900154165,2023-01-02 10:00:00,2523949166,[],How Founders Can Leverage TikTok To Grow Their Startups,https://www.forbes.com/sites/forbesbusinesscouncil/2023/01/02/how-founders-can-leverage-tiktok-to-grow-their-startups/,
False,2023-01-02 10:13:04.786978,,content_63aef1559f3e160001d5dc72,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900154232,2023-01-02 09:45:00,2523949214,[],How AI Can Be The Secret Sauce To Your Risk Management Strategy,https://www.forbes.com/sites/forbestechcouncil/2023/01/02/how-ai-can-be-the-secret-sauce-to-your-risk-management-strategy/,
False,2023-01-02 11:05:49.055404,,https://biztoc.com/x/af3816dbb4c0cf65?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900188175,2023-01-02 10:12:09,2523987691,[],Web3 startups raised $7.1B in funding during 2022 – Gaming accounted for 62%,https://biztoc.com/x/af3816dbb4c0cf65?ref=ff,
False,2023-01-02 11:42:03.738170,,content_63b2fd43d65758000110286e,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900214624,2023-01-02 11:38:11,2524018732,[],Artificial Intelligence Stocks - Will This Slice Of Tech Bounce Back In 2023?,https://www.forbes.com/sites/qai/2023/01/02/artificial-intelligence-stockswill-this-slice-of-tech-bounce-back-in-2023/,
False,2023-01-02 13:05:22.217616,,https://biztoc.com/x/25950f2e727f5d6c?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900263160,2023-01-02 12:34:05,2524073799,[],Artificial Intelligence Stocks - Will This Slice Of Tech Bounce Back In 2023?,https://biztoc.com/x/25950f2e727f5d6c?ref=ff,
False,2023-01-02 13:07:35.707400,,https://www.dailykos.com/stories/2023/1/2/2140725/-The-human-race-has-gotten-its-layoff-notice-and-now-we-re-only-training-our-replacements,en,115,Daily Kos,http://www.dailykos.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900265584,2023-01-02 13:00:19,2524076708,[],"The human race has gotten its layoff notice, and now we're only training our replacements",https://www.dailykos.com/stories/2023/1/2/2140725/-The-human-race-has-gotten-its-layoff-notice-and-now-we-re-only-training-our-replacements?pm_campaign=blog&pm_medium=rss&pm_source=main,
False,2023-01-02 13:11:36.221703,,content_63b308abe0b2dd0001908b14,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900269883,2023-01-02 12:45:08,2524081983,[],Is Inflation High Compared To Years Past? Breaking Down Inflation Rates By Year,https://www.forbes.com/sites/qai/2023/01/02/is-inflation-high-compared-to-years-past-breaking-down-inflation-rates-by-year/,
False,2023-01-02 13:39:07.473244,,https://news.mongabay.com/?p=264296,en,19317,Mongabay,https://news.mongabay.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900285828,2023-01-02 08:48:48,2524100365,[],Democratizing the deep sea: Q&A with Ocean Discovery League’s Katy Croff Bell,https://news.mongabay.com/2023/01/democratizing-the-deep-sea-qa-with-ocean-discovery-leagues-katy-croff-bell/,
False,2023-01-02 16:40:16.592265,,90d025b9-7fc4-4cbe-9b45-8cca54cfaf48,en,4415,CNET,http://cnet.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900374819,2023-01-02 14:41:00,2524205346,[],"Her Inner Child Found Healing, Through an AI Chatbot     - CNET",https://www.cnet.com/science/her-inner-child-found-healing-through-an-ai-chatbot/#ftag=CADf328eec,
False,2023-01-02 19:57:59.166335,,https://theweek.com/tv/1019429/the-most-anticipated-tv-shows-of-2023,en,21542,The Week,http://theweek.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900441190,2023-01-02 05:55:10,2524287785,[],The most anticipated TV shows of 2023,https://theweek.com/tv/1019429/the-most-anticipated-tv-shows-of-2023,
False,2023-01-02 22:36:24.896600,,content_63ae97eddcf0f60001b97fec,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900498753,2023-01-02 21:35:15,2524359068,[],Google Pixel 7 Pro Two Months Later,https://www.forbes.com/sites/bensin/2023/01/02/google-pixel-7-pro-two-months-later/,
False,2023-01-02 23:01:28.403724,,1849936231,en,4469,Gizmodo,http://gizmodo.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900505216,2023-01-02 14:30:00,2524366088,[],"The Best Horror, Sci-Fi, and Fantasy Streaming in January 2023",https://gizmodo.com/best-horror-movies-streaming-january-2023-sci-fi-fantas-1849936231,
False,2023-01-03 01:02:59.219407,,https://biztoc.com/x/230dddab22b4ee77?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900555358,2023-01-03 00:08:05,2524419974,[],AI infused everything on show at CES gadget extravaganza,https://biztoc.com/x/230dddab22b4ee77?ref=ff,
False,2023-01-03 01:30:45.909199,,https://www.ibtimes.com/startups-spring-ashes-big-tech-purge-3652912,en,41550,IBTimes,http://www.ibtimes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900568521,2023-01-03 01:12:37,2524435762,[],Startups Spring From Ashes Of Big Tech Purge,https://www.ibtimes.com/startups-spring-ashes-big-tech-purge-3652912,
False,2023-01-03 02:33:55.255546,,https://biztoc.com/x/f892b7244c4bd81f?ref=ff,en,26357,Upworthy,http://www.upworthy.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900606425,2023-01-03 01:20:37,2524474196,[],Big Tech Is in Crisis. That’s Exactly What It Needed,https://biztoc.com/x/f892b7244c4bd81f?ref=ff,
False,2023-01-03 03:03:51.840842,,https://www.washingtonpost.com/business/markets-pray-for-a-goldilocks-economy-in-2023/2023/01/03/abfe1152-8b2c-11ed-b86a-2e3a77336b8e_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_business,en,2,Washington Post,http://washingtonpost.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900623047,2023-01-03 02:20:28,2524492281,[],Markets Pray for a Goldilocks Economy in 2023,https://www.washingtonpost.com/business/markets-pray-for-a-goldilocks-economy-in-2023/2023/01/03/abfe1152-8b2c-11ed-b86a-2e3a77336b8e_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_business,
False,2023-01-03 03:03:51.325408,,https://www.washingtonpost.com/business/big-tech-is-in-crisis-thats-exactly-what-it-needed/2023/01/03/ac4124a6-8b2c-11ed-b86a-2e3a77336b8e_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_business,en,2,Washington Post,http://washingtonpost.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900623060,2023-01-03 02:27:30,2524492271,[],Big Tech Is in Crisis. That’s Exactly What It Needed.,https://www.washingtonpost.com/business/big-tech-is-in-crisis-thats-exactly-what-it-needed/2023/01/03/ac4124a6-8b2c-11ed-b86a-2e3a77336b8e_story.html?utm_source=rss&utm_medium=referral&utm_campaign=wp_business,
False,2023-01-03 04:49:20.547849,,https://www.businessinsider.com/tech-trends-for-2023-from-adobes-chief-product-officer-2022-12,en,18710,Business Insider,http://www.businessinsider.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900665032,2023-01-03 04:30:00,2524537160,[],"9 tech predictions for 2023 from seed investor in Uber, Pinterest, and other top companies",https://www.businessinsider.com/tech-trends-for-2023-from-adobes-chief-product-officer-2022-12,
False,2023-01-03 06:03:29.264665,,https://time.com/?p=6243988,en,4419,Time,http://time.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900733889,2023-01-03 05:00:39,2524610248,[],The Top 10 Global Risks of 2023,https://time.com/6243988/top-global-risks-of-2023/,
False,2023-01-03 06:13:39.646287,,https://time.com/6243988/top-global-risks-of-2023/,en,40362,time,http://www.time.com/time/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2900745613,2023-01-03 05:00:39,2524623880,[],The Top 10 Global Risks of 2023,https://time.com/6243988/top-global-risks-of-2023/,
